-0.28469, -0.33630,   1.26944, -3.85712, -0.40797,        -0.27148, -0.10147,   1.98699, -4.68593, -2.99981,      37.52882, 60.00000, 0.07584,            0.27843, 0.28049, 0.41846,   19.31499, 1459,      3,3,3    
-0.28820, -0.39349,   1.00730, -3.91624, -0.45124,        -0.27253, -0.13312,   1.79454, -4.83495, -3.16866,      37.57842, 60.00000, 0.07259,            0.28829, 0.28604, 0.40585,   19.39363, 1460,      3,3,3    
-0.29102, -0.33919,   1.28531, -3.97770, -0.42682,        -0.27337, -0.10485,   1.50620, -4.95524, -3.04515,      37.62695, 60.00000, 0.07487,            0.29816, 0.29138, 0.43115,   19.10945, 1456,      3,3,3    
-0.29460, -0.34726,   1.30202, -4.03266, -0.39259,        -0.27455, -0.15997,   1.36745, -5.05116, -3.15799,      37.67414, 60.00000, 0.07679,            0.28816, 0.29579, 0.50036,   18.40657, 1445,      3,3,3    
-0.29695, -0.22536,   1.18109, -4.07847, -0.37370,        -0.27545, -0.04558,   1.50234, -5.15103, -2.78748,      37.71890, 60.00000, 0.07550,            0.29803, 0.30046, 0.49164,   18.45847, 1446,      3,3,3    
-0.29959, -0.34049,   1.31541, -4.11303, -0.35152,        -0.27664, -0.21068,   1.24057, -5.24039, -3.24736,      37.77154, 60.00000, 0.07434,            0.30791, 0.30448, 0.49769,   18.37018, 1444,      3,3,3    
-0.30186, -0.21349,   0.79425, -4.13478, -0.26187,        -0.27811, -0.16200,   1.42282, -5.32502, -2.96221,      37.81672, 60.00000, 0.07354,            0.29793, 0.30810, 0.52933,   18.03562, 1439,      3,3,3    
-0.30414, -0.20989,   0.44065, -4.13147, -0.33777,        -0.27982, -0.08381,   1.36038, -5.41578, -2.86134,      37.86527, 60.00000, 0.07110,            0.30781, 0.31299, 0.52565,   18.03452, 1439,      3,3,3    
-0.30536, -0.04322,   0.51511, -4.12900, -0.22948,        -0.28031, -0.00643,   1.01214, -5.48464, -2.45505,      37.90842, 60.00000, 0.07208,            0.29785, 0.31628, 0.50424,   18.21629, 1442,      3,3,3    
-0.30556, 0.00662,   0.61361, -4.11565, -0.18579,         -0.28022, 0.00338,   0.85978, -5.51966, -2.35102,       37.94710, 60.00000, 0.07438,            0.30777, 0.31927, 0.45992,   18.62463, 1448,      3,3,3    
-0.30543, 0.01605,   0.52427, -4.09751, -0.17734,         -0.28017, 0.00345,   0.88303, -5.54595, -2.33316,       37.99173, 60.00000, 0.07633,            0.30776, 0.32312, 0.46100,   18.58710, 1448,      3,3,3    
-0.30519, 0.02302,   0.51207, -4.06462, -0.16042,         -0.28015, -0.00709,   0.82756, -5.57339, -2.33440,      38.02006, 60.00000, 0.07640,            0.30776, 0.32479, 0.42544,   18.91965, 1453,      3,3,3    
-0.30490, 0.02811,   0.29174, -4.03401, -0.17538,         -0.28009, 0.01400,   0.73422, -5.59419, -2.29376,       38.04818, 60.00000, 0.07192,            0.32761, 0.32738, 0.39149,   19.22931, 1458,      3,3,3    
-0.30461, 0.02859,   0.18892, -3.98611, -0.15732,         -0.28013, -0.00522,   0.64236, -5.60192, -2.31918,      38.07701, 60.00000, 0.07150,            0.34749, 0.33160, 0.40170,   19.09990, 1456,      3,3,3    
-0.30430, 0.03550,   -0.02240, -3.93400, -0.12700,        -0.28033, -0.02880,   0.58884, -5.59958, -2.33955,      38.09395, 60.00000, 0.07420,            0.34751, 0.33721, 0.33298,   19.72602, 1465,      3,3,3    
-0.30400, 0.03051,   0.00926, -3.88391, -0.13657,         -0.28059, -0.02449,   0.48966, -5.59126, -2.34223,      38.11963, 60.00000, 0.07329,            0.35746, 0.34272, 0.35485,   19.47456, 1461,      3,3,3    
-0.30372, 0.02027,   -0.00052, -3.83182, -0.13592,        -0.28082, -0.03748,   0.23186, -5.56738, -2.37904,      38.14449, 60.00000, 0.07418,            0.34757, 0.34627, 0.33376,   19.65315, 1464,      3,3,3    
-0.30349, 0.01702,   0.10341, -3.76657, -0.14104,         -0.28118, -0.03573,   0.30610, -5.53887, -2.38278,      38.16846, 60.00000, 0.07426,            0.34761, 0.34926, 0.31673,   19.79723, 1466,      3,3,3    
-0.30335, 0.01563,   0.14968, -3.70345, -0.13191,         -0.28156, -0.04707,   0.11976, -5.50326, -2.40232,      38.18997, 60.00000, 0.07386,            0.35759, 0.35409, 0.33958,   19.54225, 1462,      3,3,3    
-0.30330, -0.00082,   -0.18513, -3.63010, -0.18183,       -0.28184, -0.01341,   0.11001, -5.45669, -2.38495,      38.20615, 60.00000, 0.07429,            0.35765, 0.35754, 0.32257,   19.68346, 1464,      3,3,3    
-0.30317, 0.01579,   -0.45890, -3.54540, -0.13770,        -0.28222, -0.04023,   0.14463, -5.42057, -2.39395,      38.21995, 60.00000, 0.07084,            0.35770, 0.36037, 0.31935,   19.69602, 1465,      3,3,3    
-0.30290, 0.03476,   -0.46679, -3.45413, -0.09024,        -0.28279, -0.06695,   0.03638, -5.38213, -2.39862,      38.23335, 60.00000, 0.06901,            0.35776, 0.36476, 0.26468,   20.19563, 1472,      3,3,3    
-0.30268, 0.01839,   -0.27065, -3.37207, -0.11526,        -0.28344, -0.05827,   -0.11975, -5.31722, -2.41728,     38.24620, 60.00000, 0.07350,            0.36777, 0.36919, 0.28069,   20.00898, 1469,      3,3,3    
-0.30250, 0.00437,   -0.12594, -3.30363, -0.12413,        -0.28398, -0.06425,   -0.23899, -5.25677, -2.45238,     38.25340, 60.00000, 0.07396,            0.38771, 0.37282, 0.26918,   20.09534, 1470,      3,3,3    
-0.30239, 0.01101,   -0.33633, -3.21886, -0.11795,        -0.28456, -0.06232,   -0.10772, -5.19861, -2.43927,     38.27318, 60.00000, 0.07421,            0.35795, 0.37364, 0.22421,   20.52611, 1477,      3,3,3    
-0.30229, 0.00633,   -0.24443, -3.13685, -0.11436,        -0.28522, -0.07071,   -0.26438, -5.13367, -2.46174,     38.28629, 60.00000, 0.07465,            0.36796, 0.37601, 0.21595,   20.58976, 1478,      3,3,3    
-0.30220, 0.00646,   -0.23269, -3.04825, -0.11402,        -0.28589, -0.06977,   -0.16245, -5.06641, -2.46220,     38.29908, 60.00000, 0.07218,            0.36803, 0.37648, 0.18580,   20.87900, 1482,      3,3,3    
-0.30211, 0.01363,   -0.48229, -2.94848, -0.09911,        -0.28668, -0.07574,   -0.19207, -5.01005, -2.46022,     38.31182, 60.00000, 0.07181,            0.35815, 0.37548, 0.15837,   21.15307, 1486,      3,3,3    
-0.30204, 0.00057,   -0.62575, -2.84715, -0.12554,        -0.28737, -0.06142,   -0.34315, -4.93802, -2.46556,     38.31738, 60.00000, 0.07147,            0.38807, 0.37726, 0.14806,   21.24186, 1487,      3,3,3    
-0.30199, -0.00409,   -0.61601, -2.75498, -0.12371,       -0.28812, -0.06690,   -0.55706, -4.86115, -2.48425,     38.31442, 60.00000, 0.06970,            0.38815, 0.38021, 0.15839,   21.12198, 1485,      3,3,3    
-0.30192, 0.01411,   -0.66874, -2.66122, -0.05915,        -0.28904, -0.11148,   -0.53861, -4.76865, -2.51801,     38.30434, 60.00000, 0.07395,            0.39819, 0.38349, 0.14855,   21.19458, 1486,      3,3,3    
-0.30192, -0.00265,   -0.48010, -2.57890, -0.09446,       -0.29000, -0.09008,   -0.65747, -4.66476, -2.52100,     38.28565, 60.00000, 0.07774,            0.39827, 0.38636, 0.15280,   21.13282, 1486,      3,3,3    
-0.30195, -0.00485,   -0.43062, -2.49079, -0.08715,       -0.29093, -0.09598,   -0.43920, -4.58038, -2.53664,     38.24763, 60.00000, 0.08096,            0.39835, 0.38671, 0.17644,   20.90028, 1482,      3,3,3    
-0.30196, -0.00242,   -0.49229, -2.40021, -0.08484,       -0.29178, -0.09088,   -0.58315, -4.50230, -2.52769,     38.20756, 60.00000, 0.08256,            0.39842, 0.38769, 0.14358,   21.21303, 1487,      3,3,3    
-0.30190, 0.00055,   -0.46889, -2.30409, -0.07932,        -0.29275, -0.08685,   -0.49206, -4.42167, -2.51930,     38.14743, 60.00000, 0.08212,            0.39849, 0.38969, 0.15114,   21.12510, 1485,      3,3,3    
-0.30182, 0.00889,   -0.62287, -2.21016, -0.07523,        -0.29358, -0.07514,   -0.53552, -4.33454, -2.48959,     38.08732, 60.00000, 0.08152,            0.39856, 0.39192, 0.06469,   21.94835, 1497,      3,3,3    
-0.30177, 0.00605,   -0.70012, -2.11207, -0.06371,        -0.29444, -0.08412,   -0.65417, -4.23814, -2.50987,     38.01800, 60.00000, 0.08242,            0.38867, 0.39212, 0.05806,   22.01210, 1498,      3,3,3    
-0.30183, -0.01174,   -0.80008, -2.01936, -0.07328,       -0.29532, -0.08730,   -0.73623, -4.12801, -2.54947,     37.92654, 60.00000, 0.08403,            0.38875, 0.39283, 0.04357,   22.14892, 1500,      3,3,3    
-0.30196, -0.02433,   -0.73599, -1.93568, -0.07968,       -0.29622, -0.08738,   -1.15691, -4.01359, -2.57557,     37.82887, 60.00000, 0.08729,            0.38882, 0.39264, 0.02062,   22.37620, 1503,      3,3,3    
-0.30211, -0.00658,   -0.71307, -1.86525, -0.02645,       -0.29722, -0.11343,   -0.81243, -3.90344, -2.58343,     37.72316, 60.00000, 0.09139,            0.39886, 0.39389, 0.05549,   22.02635, 1498,      3,3,3    
-0.30221, -0.00713,   -0.67765, -1.78042, -0.03555,       -0.29821, -0.09406,   -0.72098, -3.79515, -2.55991,     37.59056, 60.00000, 0.09478,            0.38896, 0.39355, 0.02722,   22.30180, 1502,      3,3,3    
-0.30227, -0.01305,   -0.71551, -1.68413, -0.02206,       -0.29916, -0.10404,   -1.05441, -3.69774, -2.58728,     37.45574, 60.00000, 0.09719,            0.38902, 0.39148, -0.00948,   22.67507, 1507,      3,3,3    
-0.30242, -0.01284,   -1.16283, -1.56187, 0.01580,        -0.30025, -0.13027,   -1.26086, -3.54687, -2.62676,     37.30326, 60.00000, 0.09773,            0.38911, 0.39167, -0.02142,   22.79399, 1509,      3,3,3    
-0.30252, -0.01734,   -1.43231, -1.42403, 0.02732,        -0.30168, -0.13342,   -1.44146, -3.39842, -2.64336,     37.14400, 60.00000, 0.09634,            0.39917, 0.39180, -0.01774,   22.76241, 1509,      3,3,3    
-0.30256, 0.01271,   -1.97794, -1.25091, 0.11134,         -0.30318, -0.16880,   -1.39352, -3.24546, -2.64070,     36.96833, 60.00000, 0.09760,            0.38928, 0.38937, -0.13268,   23.90180, 1524,      3,3,3    
-0.30243, 0.02424,   -2.24958, -1.04223, 0.13622,         -0.30480, -0.16445,   -1.30275, -3.11068, -2.61612,     36.78571, 60.00000, 0.10213,            0.36939, 0.38681, -0.16886,   24.27435, 1529,      3,3,3    
-0.30229, 0.00371,   -2.05307, -0.84221, 0.13567,         -0.30645, -0.16936,   -1.48636, -2.97208, -2.66360,     36.59718, 60.00000, 0.10457,            0.38943, 0.38617, -0.05502,   23.17234, 1514,      3,3,3    
-0.30209, 0.02957,   -2.25506, -0.62853, 0.17763,         -0.30808, -0.16560,   -0.93737, -2.85191, -2.61277,     36.40906, 60.00000, 0.10507,            0.39948, 0.38668, -0.05853,   23.20075, 1515,      3,3,3    
-0.30167, 0.04776,   -2.09427, -0.42615, 0.18005,         -0.30957, -0.13156,   -0.78796, -2.76548, -2.53293,     36.20897, 60.00000, 0.10642,            0.36956, 0.38326, -0.15051,   24.11377, 1527,      3,3,3    
-0.30114, 0.06285,   -2.25661, -0.20409, 0.22073,         -0.31095, -0.13632,   -0.48129, -2.69512, -2.51066,     35.99338, 60.00000, 0.10896,            0.39956, 0.38363, -0.13194,   23.93280, 1525,      3,3,3    
-0.30064, 0.04757,   -2.24572, -0.02641, 0.20636,         -0.31221, -0.12094,   -0.41389, -2.64728, -2.51740,     35.77298, 60.00000, 0.11038,            0.36961, 0.38021, -0.18839,   24.50722, 1533,      3,3,3    
-0.30012, 0.04748,   -1.97314, 0.15770, 0.20923,          -0.31339, -0.10563,   -0.40258, -2.59776, -2.49547,     35.53707, 60.00000, 0.11185,            0.35963, 0.37622, -0.22137,   24.84969, 1537,      3,3,3    
-0.29966, 0.04088,   -1.84071, 0.33100, 0.19607,          -0.31435, -0.08387,   -0.35347, -2.56012, -2.47700,     35.31054, 60.00000, 0.11681,            0.36962, 0.37300, -0.28827,   25.51862, 1546,      3,3,3    
-0.29919, 0.05333,   -2.09683, 0.51546, 0.27485,          -0.31536, -0.12521,   -0.51379, -2.51229, -2.50663,     35.07709, 60.00000, 0.11814,            0.38961, 0.37091, -0.23218,   24.99739, 1539,      3,3,3    
-0.29864, 0.05866,   -2.18015, 0.67304, 0.32002,          -0.31674, -0.14089,   -0.29130, -2.47343, -2.51570,     34.82915, 60.00000, 0.11855,            0.35964, 0.36731, -0.21488,   24.85490, 1537,      3,3,3    
-0.29809, 0.04863,   -1.52986, 0.82580, 0.30916,          -0.31814, -0.12127,   -0.18128, -2.44405, -2.50706,     34.56813, 60.00000, 0.12642,            0.36963, 0.36588, -0.18114,   24.52825, 1533,      3,3,3    
-0.29761, 0.03345,   -1.21378, 0.94227, 0.27143,          -0.31914, -0.08314,   -0.25901, -2.41897, -2.48311,     34.27269, 60.00000, 0.12567,            0.36962, 0.36331, -0.17898,   24.52301, 1533,      3,3,3    
-0.29717, 0.04757,   -1.16988, 1.02558, 0.27092,          -0.31981, -0.05213,   -0.15734, -2.40449, -2.41224,     33.98286, 60.00000, 0.12863,            0.35963, 0.36321, -0.21347,   24.85947, 1537,      3,3,3    
-0.29676, 0.05053,   -1.47923, 1.11695, 0.29699,          -0.32034, -0.05287,   0.03956, -2.39525, -2.40318,      33.66611, 60.00000, 0.13152,            0.34963, 0.36097, -0.21816,   24.92546, 1538,      3,3,3    
-0.29627, 0.03100,   -1.24055, 1.20836, 0.29468,          -0.32082, -0.04985,   -0.08014, -2.38652, -2.43198,     33.34937, 60.00000, 0.12906,            0.35961, 0.35772, -0.22153,   24.97888, 1539,      3,3,3    
-0.29589, 0.02923,   -1.34968, 1.30675, 0.32138,          -0.32134, -0.05551,   -0.06298, -2.37643, -2.43833,     33.04115, 60.00000, 0.13500,            0.35960, 0.35567, -0.20238,   24.80918, 1537,      3,3,3    
-0.29565, 0.03201,   -1.47681, 1.40515, 0.35067,          -0.32190, -0.05935,   -0.24460, -2.36670, -2.43413,     32.73096, 60.00000, 0.13300,            0.36957, 0.35595, -0.14599,   24.26386, 1529,      3,3,3    
-0.29551, -0.00009,   -1.35148, 1.50060, 0.33421,         -0.32249, -0.05606,   -0.47468, -2.32215, -2.48949,     32.42289, 60.00000, 0.12938,            0.34959, 0.35460, 0.04338,   22.43656, 1504,      3,3,3    
-0.29537, 0.00545,   -1.70963, 1.61856, 0.36836,          -0.32316, -0.06146,   -0.56531, -2.27897, -2.48261,     32.12102, 60.00000, 0.13708,            0.34958, 0.35318, 0.01255,   22.75102, 1508,      3,3,3    
-0.29508, 0.04177,   -1.71817, 1.73138, 0.53620,          -0.32418, -0.14352,   -0.89480, -2.21627, -2.50899,     31.83482, 60.00000, 0.13013,            0.35957, 0.35483, 0.00077,   22.85742, 1510,      3,3,3    
-0.29487, 0.00902,   -1.42771, 1.87239, 0.48749,          -0.32528, -0.11479,   -1.05773, -2.12428, -2.53584,     31.54627, 60.00000, 0.13097,            0.34957, 0.35481, 0.02196,   22.64810, 1507,      3,3,3    
