9174130.00000,   -0.00185, -0.00382,   -0.26355, -1.79658, -1.19192,  -0.03604,           0.02327, -0.07001,   -0.26538, 1.00859, 1.04441,  0.05654,      27.35513, 60.00000, 0.06052,           0.34983, 0.48690,   20.95135,  0.20000, 0.20000,  0.10000, 0.10000,      3,3,3    
9184129.00000,   -0.00180, 0.03510,   0.06389, -1.79107, -1.04070,  0.04852,      0.02287, -0.01552,   -0.36881, 1.02714, 1.06025,  0.08768,      27.78736, 60.00000, 0.06191,           0.35640, 0.49169,   20.87087,  0.20000, 0.20000,  0.10000, 0.10000,      3,3,3    
9194215.00000,   -0.00171, -0.03836,   -0.04457, -1.75855, -0.92106,  0.06805,            0.02295, 0.07782,   -0.80604, 1.05238, -1.11488,  0.10313,      28.22629, 60.00000, 0.05835,           0.36611, 0.62134,   20.05553,  0.20000, 0.20000,  0.10000, 0.10000,      3,3,3    
9204215.00000,   -0.00147, 0.10394,   0.76082, -1.74660, 1.62085,  0.04041,       0.02377, 0.09475,   -0.68590, 1.07304, -1.05443,  0.08941,      28.65172, 60.00000, 0.05679,           0.37495, 0.66038,   19.76294,  0.20000, 0.20000,  0.10000, 0.10000,      3,3,3    
9214215.00000,   -0.00056, 0.13143,   0.54946, -1.73906, 1.59358,  0.06875,       0.02462, 0.11051,   -1.06862, 1.09038, -1.35805,  0.09629,      28.88883, 60.00000, 0.05521,           0.38235, 0.51638,   20.52421,  0.20000, 0.20000,  0.10000, 0.10000,      3,3,3    
9224131.00000,   0.00137, 0.19511,   0.27187, -1.69982, 1.43435,  -0.01291,       0.02528, 0.07259,   -1.21012, 1.13490, -2.26669,  0.09568,      29.51740, 60.00000, 0.05182,           0.39078, 0.57308,   20.13327,  0.20000, 0.20000,  0.10000, 0.10000,      3,3,3    
9234215.00000,   0.00280, 0.12037,   0.12938, -1.68777, 1.34846,  0.02479,        0.02537, -0.08005,   -1.34889, 1.16094, -1.77394,  0.12949,     29.75608, 60.00000, 0.05186,           0.39917, 0.70125,   19.33619,  0.20000, 0.20000,  0.10000, 0.10000,      3,3,3    
9244215.00000,   0.00396, 0.09079,   -0.48395, -1.65483, -1.73991,  0.04023,      0.02367, -0.26098,   -1.20318, 1.21035, -1.75365,  0.09317,     30.15198, 60.00000, 0.05355,           0.40690, 0.69218,   19.32480,  0.20000, 0.20000,  0.10000, 0.10000,      3,3,3    
9254131.00000,   0.00449, 0.01729,   -0.36266, -1.60717, -1.99222,  0.07592,      0.02099, -0.39497,   -1.26183, 1.27314, -1.35733,  0.08445,     30.77526, 60.00000, 0.05451,           0.41352, 0.70158,   19.21770,  0.20000, 0.20000,  0.10000, 0.10000,      3,3,3    
9264216.00000,   0.00450, -0.00722,   -0.75566, -1.59164, -3.91914,  0.06432,     0.01642, -0.36462,   -0.56419, 1.28695, 0.98127,  0.09945,      30.97686, 60.00000, 0.05415,           0.42072, 0.70756,   19.12278,  0.20000, 0.20000,  0.10000, 0.10000,      3,3,3    
9274131.00000,   0.00412, -0.03196,   -0.53521, -1.54937, -3.37030,  0.08537,     0.01224, -0.43708,   -0.53802, 1.34290, 1.29138,  0.12080,      31.55615, 60.00000, 0.05006,           0.42765, 0.67495,   19.25146,  0.20000, 0.20000,  0.10000, 0.10000,      3,3,3    
9284132.00000,   0.00405, -0.01124,   -0.55364, -1.50285, -3.04659,  0.14930,     0.00861, -0.28303,   -1.17191, 1.39039, -1.08166,  0.09211,     31.95599, 60.00000, 0.04699,           0.43507, 0.65479,   19.30953,  0.20000, 0.20000,  0.10000, 0.10000,      3,3,3    
9294217.00000,   0.00371, -0.04836,   -0.46509, -1.45843, -2.75061,  0.09119,     0.00579, -0.21657,   -0.72114, 1.44528, 1.19659,  0.15588,      32.34028, 60.00000, 0.04608,           0.44160, 0.63623,   19.35938,  0.20000, 0.20000,  0.10000, 0.10000,      3,3,3    
9304217.00000,   0.00320, -0.04640,   -0.20680, -1.42700, -1.85110,  0.10072,     0.00414, -0.13899,   -0.86996, 1.51883, 1.28676,  0.17160,      32.71734, 60.00000, 0.04542,           0.44676, 0.61201,   19.45573,  0.20000, 0.20000,  0.10000, 0.10000,      3,3,3    
9314217.00000,   0.00263, -0.08095,   -0.30070, -1.41155, -1.82037,  0.08087,     0.00253, -0.20711,   -1.02177, 1.55586, 1.26094,  0.17852,      32.90015, 60.00000, 0.04364,           0.45658, 0.68056,   18.98724,  0.20000, 0.20000,  0.10000, 0.10000,      3,3,3    
9324217.00000,   0.00205, -0.06462,   -0.27652, -1.36976, -2.27409,  0.06588,     0.00053, -0.14759,   -1.16113, 1.68029, 1.23845,  0.14885,      33.45975, 60.00000, 0.04362,           0.46604, 0.69230,   18.84493,  0.20000, 0.20000,  0.10000, 0.10000,      3,3,3    
9334217.00000,   0.00150, -0.00064,   -0.31616, -1.34629, -2.39145,  0.05045,     -0.00182, -0.30033,   -0.88365, 1.75290, 1.45104,  0.14453,     33.81474, 60.00000, 0.04543,           0.47572, 0.70595,   18.68742,  0.20000, 0.20000,  0.10000, 0.10000,      3,3,3    
9344217.00000,   0.00158, -0.00529,   -0.62038, -1.31469, -2.66127,  0.08184,     -0.00449, -0.20324,   -1.46268, 1.82121, -1.12173,  0.15047,            34.16526, 60.00000, 0.04275,           0.48540, 0.69930,   18.65198,  0.20000, 0.20000,  0.10000, 0.10000,      3,3,3    
9354218.00000,   0.00246, 0.13714,   -0.51194, -1.28328, -3.09628,  0.08920,      -0.00777, -0.38156,   -1.48907, 1.89004, -1.62083,  0.15031,            34.50039, 60.00000, 0.04318,           0.49285, 0.65699,   18.83259,  0.20000, 0.20000,  0.10000, 0.10000,      3,3,3    
9364217.00000,   0.00386, 0.09711,   -0.50245, -1.25640, -3.39947,  0.08324,      -0.01144, -0.28206,   -1.71228, 1.97276, -1.96751,  0.15439,            34.82181, 60.00000, 0.04269,           0.49931, 0.58091,   19.21554,  0.20000, 0.20000,  0.10000, 0.10000,      3,3,3    
9374217.00000,   0.00449, -0.02061,   -0.63167, -1.21911, -2.79898,  0.08176,     -0.01426, -0.26047,   -1.60617, 2.04440, -1.55437,  0.15818,            35.14367, 60.00000, 0.04203,           0.50515, 0.54391,   19.37834,  0.20000, 0.20000,  0.10000, 0.10000,      3,3,3    
9384132.00000,   0.00446, -0.00619,   -0.53713, -1.18409, -2.60589,  0.07777,     -0.01667, -0.18772,   -1.45325, 2.12322, -1.07543,  0.19096,            35.44992, 60.00000, 0.04484,           0.51183, 0.49886,   19.57912,  0.20000, 0.20000,  0.10000, 0.10000,      3,3,3    
9394217.00000,   0.00413, -0.05754,   -0.12642, -1.17894, -2.09490,  0.04767,     -0.01830, -0.13794,   -1.04653, 2.16618, 1.16067,  0.16915,     35.60389, 60.00000, 0.04557,           0.51666, 0.49662,   19.54856,  0.20000, 0.20000,  0.10000, 0.10000,      3,3,3    
9404217.00000,   0.00384, -0.03153,   -0.24963, -1.16659, -2.29238,  0.07579,     -0.02006, -0.17164,   -1.12520, 2.24579, 1.05327,  0.15078,     35.89654, 60.00000, 0.04759,           0.52318, 0.54936,   19.19584,  0.20000, 0.20000,  0.10000, 0.10000,      3,3,3    
9414218.00000,   0.00334, -0.05948,   -0.26359, -1.14573, -1.96784,  0.01374,     -0.02178, -0.23572,   -1.11292, 2.32133, 1.28181,  0.15820,     36.17614, 60.00000, 0.04875,           0.52743, 0.53602,   19.23706,  0.20000, 0.20000,  0.10000, 0.10000,      3,3,3    
9424133.00000,   0.00287, -0.02824,   -0.97770, -1.11578, -2.97814,  -0.00279,            -0.02454, -0.24465,   -0.94611, 2.39330, 1.26694,  0.12502,     36.41838, 60.00000, 0.04818,           0.53260, 0.55225,   19.10408,  0.20000, 0.20000,  0.10000, 0.10000,      3,3,3    
9434218.00000,   0.00251, -0.04511,   -0.89960, -1.09284, -2.95181,  0.01447,     -0.02754, -0.33966,   -1.08796, 2.46302, 1.17386,  0.15035,     36.66725, 60.00000, 0.04667,           0.53855, 0.55644,   19.03208,  0.20000, 0.20000,  0.10000, 0.10000,      3,3,3    
9444193.00000,   0.00275, 0.02880,   -0.56785, -1.06946, -3.39825,  0.04463,      -0.03098, -0.28600,   -1.52178, 2.56857, -1.33496,  0.12123,            37.00388, 60.00000, 0.05114,           0.54358, 0.55184,   19.01905,  0.20000, 0.20000,  0.10000, 0.10000,      3,3,3    
9454278.00000,   0.00428, 0.20571,   -0.34654, -1.06049, -2.37719,  0.01875,      -0.03338, -0.28566,   -1.73492, 2.59948, -2.07481,  0.12851,            37.11622, 60.00000, 0.04984,           0.54756, 0.47598,   19.41994,  0.20000, 0.20000,  0.10000, 0.10000,      3,3,3    
