6362593.00000, 0.00014, 0.00049,   0.19779, -0.96715, -0.00332,           0.00002, -0.00009,   0.07312, -0.28019, 0.01344,        69.21746, 60.00000, 0.00000,            0.00000, -0.02096, 0.07814,   24.36548, 1531,      3,3,3    
6372593.00000, 0.00013, -0.01114,   0.21984, -0.97112, -0.00332,          0.00003, 0.00491,   0.01561, -0.27444, 0.01344,         69.21738, 60.00000, 0.00000,            -0.03000, -0.02164, 0.06003,   24.43582, 1532,      3,3,3    
6382593.00000, 0.00006, -0.00238,   0.28087, -0.97497, -0.00332,          0.00007, 0.00191,   0.05566, -0.26876, 0.01344,         69.22307, 60.00000, 0.00000,            -0.03000, -0.02086, 0.06281,   24.42174, 1532,      3,3,3    
6392593.00000, 0.00005, 0.00067,   0.21552, -0.98072, -0.00332,           0.00008, 0.00072,   0.07907, -0.27274, 0.01344,         69.22320, 60.00000, 0.00000,            -0.03000, -0.02019, 0.06322,   24.41666, 1532,      3,3,3    
6402593.00000, 0.00006, 0.00355,   0.18356, -0.98072, -0.00332,           0.00009, -0.00018,   0.07673, -0.27274, 0.01344,        69.22320, 60.00000, 0.00000,            -0.01000, -0.01807, 0.08273,   24.33376, 1530,      3,3,3    
6412593.00000, 0.00009, 0.00219,   0.16242, -0.97688, 0.00011,            0.00009, 0.00092,   0.07977, -0.27841, 0.01700,         69.21751, 60.00000, 0.00000,            -0.01000, -0.01762, 0.07888,   24.34566, 1531,      3,3,3    
6422593.00000, 0.00011, -0.00441,   0.14416, -0.97099, 0.00011,           0.00011, 0.00389,   -0.00763, -0.27452, 0.01700,        69.22314, 60.00000, 0.00000,            -0.03000, -0.01730, 0.07207,   24.36912, 1531,      3,3,3    
6432593.00000, 0.00008, -0.00073,   0.24203, -0.97095, 0.00011,           0.00014, 0.00266,   0.01884, -0.27474, 0.01700,         69.23289, 60.00000, 0.00000,            -0.03000, -0.01708, 0.06473,   24.39532, 1531,      3,3,3    
6442593.00000, 0.00008, 0.00073,   0.30355, -0.98068, 0.00011,            0.00015, 0.00072,   0.04606, -0.27295, 0.01700,         69.23292, 60.00000, 0.00000,            -0.01000, -0.01543, 0.07768,   24.33914, 1531,      3,3,3    
6452593.00000, 0.00012, 0.00359,   0.22434, -0.99041, 0.00011,            0.00014, -0.00163,   0.07781, -0.27117, 0.01700,        69.23297, 60.00000, 0.00000,            -0.03000, -0.01697, 0.04820,   24.45572, 1532,      3,3,3    
6462593.00000, 0.00014, 0.00025,   0.14933, -0.98643, -0.00592,           0.00012, -0.00220,   0.05403, -0.27693, 0.01782,        69.23305, 60.00000, 0.00000,            -0.03000, -0.02004, 0.00376,   24.63544, 1535,      3,3,3    
6472593.00000, 0.00013, -0.00137,   0.16789, -0.98068, -0.00592,          0.00011, -0.00136,   0.08810, -0.27295, 0.01782,        69.23292, 60.00000, 0.00000,            -0.03000, -0.02152, -0.01467,   24.71115, 1536,      3,3,3    
6482593.00000, 0.00012, -0.00072,   0.13744, -0.97671, -0.00592,          0.00010, -0.00084,   -0.01319, -0.27871, 0.01782,       69.23302, 60.00000, 0.00000,            -0.01000, -0.02140, -0.01129,   24.69802, 1535,      3,3,3    
6492593.00000, 0.00011, -0.00013,   0.22523, -0.97488, -0.00592,          0.00010, 0.00049,   0.02026, -0.26919, 0.01782,         69.24254, 60.00000, 0.00000,            -0.03000, -0.02281, -0.02724,   24.76423, 1536,      3,3,3    
6502625.00000, 0.00013, 0.00746,   0.24421, -0.98461, -0.00592,           0.00011, -0.00109,   -0.00650, -0.26741, 0.01782,       69.24257, 60.00000, 0.00000,            -0.03000, -0.02263, -0.02141,   24.74179, 1536,      3,3,3    
6512625.00000, 0.00019, 0.00411,   0.26784, -0.98858, -0.00387,           0.00010, -0.00026,   0.07282, -0.26165, 0.03569,        69.24249, 60.00000, 0.00000,            -0.01000, -0.02241, -0.01553,   24.71902, 1536,      3,3,3    
6522625.00000, 0.00021, 0.00093,   0.20255, -0.99438, -0.00387,           0.00010, -0.00004,   0.04724, -0.26541, 0.03569,        69.23288, 60.00000, 0.00000,            -0.03000, -0.02219, -0.01227,   24.70575, 1535,      3,3,3    
6532625.00000, 0.00021, -0.00071,   0.11713, -0.99053, -0.00387,          0.00010, 0.00020,   0.11052, -0.27108, 0.03569,         69.22720, 60.00000, 0.00000,            -0.03000, -0.02122, 0.00074,   24.65264, 1535,      3,3,3    
6542625.00000, 0.00020, -0.00156,   0.09131, -0.97492, -0.00387,          0.00010, 0.00046,   0.04978, -0.26898, 0.03569,         69.23280, 60.00000, 0.00000,            -0.03000, -0.02105, 0.00151,   24.64887, 1535,      3,3,3    
6552625.00000, 0.00019, -0.00056,   0.18235, -0.97475, -0.00387,          0.00011, 0.00073,   0.05267, -0.26928, 0.03569,         69.24829, 60.00000, 0.00000,            -0.03000, -0.02240, -0.01657,   24.72268, 1536,      3,3,3    
6562625.00000, 0.00019, 0.00064,   0.22638, -0.97471, 0.00454,            0.00012, 0.00080,   0.04282, -0.26949, -0.00055,        69.25804, 60.00000, 0.00000,            -0.03000, -0.02220, -0.01335,   24.70981, 1536,      3,3,3    
6572625.00000, 0.00020, 0.00134,   0.26739, -0.97484, 0.00454,            0.00013, 0.00076,   0.02735, -0.26941, -0.00055,        69.25227, 60.00000, 0.00000,            -0.01000, -0.02197, -0.00831,   24.69010, 1535,      3,3,3    
6582625.00000, 0.00021, -0.00008,   0.19992, -0.98064, 0.00454,           0.00012, -0.00025,   0.11656, -0.27317, -0.00055,       69.24266, 60.00000, 0.00000,            -0.01000, -0.02022, 0.01531,   24.59381, 1534,      3,3,3    
6592625.00000, 0.00021, -0.00046,   0.14296, -0.98068, 0.00454,           0.00012, -0.00012,   0.06826, -0.27295, -0.00055,       69.23292, 60.00000, 0.00000,            -0.03000, -0.02006, 0.01382,   24.59842, 1534,      3,3,3    
6602625.00000, 0.00020, -0.00088,   0.14179, -0.96913, 0.00454,           0.00013, 0.00090,   -0.02967, -0.26521, -0.00055,       69.24241, 60.00000, 0.00000,            -0.01000, -0.01992, 0.01299,   24.60077, 1534,      3,3,3    
6612625.00000, 0.00018, -0.00709,   0.19229, -0.96909, 0.00553,           0.00014, 0.00313,   0.02610, -0.26543, -0.00187,        69.25214, 60.00000, 0.00000,            -0.03000, -0.01983, 0.01210,   24.60363, 1534,      3,3,3    
6622625.00000, 0.00014, -0.00156,   0.23111, -0.96718, 0.00553,           0.00016, 0.00159,   0.02949, -0.25578, -0.00187,        69.25768, 60.00000, 0.00000,            -0.03000, -0.01976, 0.01085,   24.60798, 1534,      3,3,3    
6632625.00000, 0.00014, -0.00021,   0.21550, -0.97293, 0.00553,           0.00017, 0.00065,   0.07959, -0.25976, -0.00187,        69.25782, 60.00000, 0.00000,            -0.01000, -0.01969, 0.00984,   24.61134, 1534,      3,3,3    
6642625.00000, 0.00013, -0.00157,   0.24663, -0.97881, 0.00553,           0.00017, -0.00020,   0.05198, -0.26365, -0.00187,       69.25218, 60.00000, 0.00000,            -0.01000, -0.01963, 0.01110,   24.60642, 1534,      3,3,3    
6652625.00000, 0.00013, 0.00068,   0.19278, -0.97873, 0.00553,            0.00016, -0.00077,   0.13641, -0.26352, -0.00187,       69.24820, 60.00000, 0.00000,            -0.03000, -0.02111, -0.00844,   24.68614, 1535,      3,3,3    
6662643.00000, 0.00012, -0.00053,   0.14142, -0.97484, -0.00178,          0.00017, 0.00169,   0.03892, -0.26941, 0.00454,         69.25227, 60.00000, 0.00000,            -0.03000, -0.02254, -0.02575,   24.75723, 1536,      3,3,3    
6672643.00000, 0.00012, -0.00012,   0.16088, -0.96896, -0.00178,          0.00018, 0.00036,   0.02372, -0.26551, 0.00454,         69.25790, 60.00000, 0.00000,            -0.01000, -0.02237, -0.01981,   24.73442, 1536,      3,3,3    
6682645.00000, 0.00012, 0.00078,   0.18813, -0.96892, -0.00178,           0.00018, -0.00078,   0.05489, -0.26573, 0.00454,        69.26764, 60.00000, 0.00000,            -0.01000, -0.02066, 0.00464,   24.63543, 1535,      3,3,3    
6692645.00000, 0.00013, -0.00045,   0.24799, -0.96892, -0.00178,          0.00018, 0.00019,   0.05694, -0.26573, 0.00454,         69.26764, 60.00000, 0.00000,            -0.01000, -0.01899, 0.02593,   24.54834, 1533,      3,3,3    
6702645.00000, 0.00011, -0.00061,   0.19060, -0.97471, -0.00178,          0.00018, 0.00099,   0.09861, -0.26949, 0.00454,         69.25804, 60.00000, 0.00000,            0.01000, -0.01736, 0.04417,   24.47262, 1532,      3,3,3    
6712729.00000, 0.00011, -0.00040,   0.18520, -0.97484, 0.00656,           0.00019, 0.00098,   0.06407, -0.26941, -0.00156,        69.25227, 60.00000, 0.00000,            -0.03000, -0.01739, 0.03706,   24.49898, 1533,      3,3,3    
6722729.00000, 0.00011, -0.00040,   0.12718, -0.97087, 0.00656,           0.00019, 0.00016,   0.08518, -0.27516, -0.00156,        69.25236, 60.00000, 0.00000,            -0.03000, -0.01747, 0.03017,   24.52481, 1533,      3,3,3    
6732729.00000, 0.00011, -0.00011,   0.19459, -0.96905, 0.00656,           0.00019, -0.00093,   0.01500, -0.26564, -0.00156,       69.26188, 60.00000, 0.00000,            -0.03000, -0.01760, 0.02462,   24.54605, 1533,      3,3,3    
6742729.00000, 0.00010, -0.00037,   0.22360, -0.96892, 0.00656,           0.00020, 0.00084,   0.00679, -0.26573, -0.00156,        69.26764, 60.00000, 0.00000,            0.00000, -0.01471, 0.05789,   24.40843, 1531,      3,3,3    
6752729.00000, 0.00010, -0.00079,   0.19959, -0.97467, 0.00656,           0.00021, 0.00029,   0.12042, -0.26971, -0.00156,        69.26776, 60.00000, 0.00000,            -0.01000, -0.01498, 0.04820,   24.44561, 1532,      3,3,3    
6762729.00000, 0.00011, 0.00501,   0.24758, -0.97869, 0.00360,            0.00020, -0.00343,   0.05638, -0.26373, -0.00251,       69.25794, 60.00000, 0.00000,            -0.03000, -0.01532, 0.03876,   24.48227, 1532,      3,3,3    
6772729.00000, 0.00015, 0.00240,   0.24426, -0.97881, 0.00360,            0.00018, -0.00016,   0.05465, -0.26365, -0.00251,       69.25218, 60.00000, 0.00000,            -0.03000, -0.01495, 0.03733,   24.48562, 1533,      3,3,3    
6782749.00000, 0.00016, 0.00052,   0.21225, -0.97881, 0.00360,            0.00018, 0.00012,   0.08740, -0.26365, -0.00251,        69.25218, 60.00000, 0.00000,            -0.03000, -0.01691, 0.00770,   24.60510, 1534,      3,3,3    
6792801.00000, 0.00017, 0.00003,   0.13980, -0.97471, 0.00360,            0.00019, 0.00083,   0.10773, -0.26949, -0.00251,        69.25804, 60.00000, 0.00000,            0.00000, -0.01653, 0.01245,   24.58548, 1534,      3,3,3    
6802801.00000, 0.00017, 0.00036,   0.13940, -0.97285, 0.00649,            0.00019, 0.00096,   -0.01262, -0.26018, 0.00351,        69.27728, 60.00000, 0.00000,            -0.03000, -0.01847, -0.01432,   24.69425, 1535,      3,3,3    
6812801.00000, 0.00017, 0.00003,   0.21359, -0.97272, 0.00649,            0.00020, 0.00030,   0.02938, -0.26027, 0.00351,         69.28305, 60.00000, 0.00000,            -0.03000, -0.02036, -0.03591,   24.78372, 1537,      3,3,3    
6822849.00000, 0.00017, -0.00018,   0.20575, -0.97272, 0.00649,           0.00020, -0.00066,   0.00991, -0.26027, 0.00351,        69.28305, 60.00000, 0.00000,            -0.03000, -0.02064, -0.03697,   24.78905, 1537,      3,3,3    
6832849.00000, 0.00017, 0.00097,   0.21863, -0.97674, 0.00649,            0.00020, 0.00042,   0.01563, -0.25430, 0.00351,         69.27323, 60.00000, 0.00000,            -0.04999, -0.02393, -0.07515,   24.94693, 1539,      3,3,3    
6842849.00000, 0.00018, 0.00033,   0.17727, -0.97687, 0.00649,            0.00020, -0.00025,   0.11725, -0.25421, 0.00351,        69.26746, 60.00000, 0.00000,            -0.01000, -0.02247, -0.04730,   24.83658, 1537,      3,3,3    
6852849.00000, 0.00018, 0.00053,   0.18562, -0.97852, 0.00649,            0.00021, 0.00004,   0.07826, -0.26403, 0.00351,         69.27342, 60.00000, 0.00000,            -0.03000, -0.02253, -0.04208,   24.81755, 1537,      3,3,3    
